          (  64,   64) (  47,   74) (  87,   62) (  75,   70) (  57,   65) (  70,   62) (  50,   81) (  87,   71) (  65,   60) (  63,   66)
          (  60,   75) ( 103,   79) (  55,   79) (  49,   60) (  53,   56) (  88,   77) (  64,   64) (  70,   74) (  66,   59) (  80,   61)
          (  43,   63) (  71,   70) (  32,   46) ( 124,   66) (  40,   82) (  82,   79) (  75,   69) (  46,   74) (  66,   69) (  47,   68)
          (  77,   50) ( 105,   72) (  73,   69) (  37,   61) (  71,   57) (  78,   77) (  46,   66) (  64,   63) (  75,   84) (  70,   52)
          (  51,   63) ( 105,   75) (  64,   57) (  53,   67) (  80,   64) (  74,   74) (  40,   71) (  82,   77) (  56,   56) (  60,   74)
          (  79,   58) (  54,   65) (  86,   68) (  46,   83) (  78,   79) (  74,   73) (  64,   68) (  56,   68) (  88,   64) (  72,   72)
          (  44,   66) (  78,   83) (  41,   68) (  73,   63) (  53,   66) (  70,   64) (  46,   62) (  77,   76) (  84,   67) (  48,   83)
          (  75,   64) (  74,   65) (  72,   82) (  58,   70) (  66,   71) (  87,   70) (  69,   78) (  41,   63) (  70,   64) (  56,   64)
          (  81,   57) (  82,   97) (  69,   64) (  54,   67) (  65,   79) ( 105,   55) (  46,   64) (  71,   60) (  64,   56) (  37,   55)
          (  85,   70) (  81,   81) (  31,   54) ( 105,   79) (  67,   73) (  77,   72) (  52,   59) (  72,   54) (  58,   59) (  62,   78)
          (  62,   77) (  89,   60) (  58,   62) (  94,   71) (  56,   65) (  46,   70) (  73,   60) (  86,   78) (  68,   71) (  65,   65)
          (  90,   59) (  77,   77) (  57,   74) (  65,   63) (  78,   62) (  47,   58) (  58,   79) (  94,   69) (  64,   77) (  90,   76)
          (  67,   73) (  71,   67) (  64,   76) (  63,   50) (  33,   60) (  91,   65) (  76,   77) (  74,   66) (  67,   75) (  67,   69)
          (  63,   59) (  57,   60) (  66,   59) (  74,   72) (  51,   71) (  85,   67) (  56,   69) (  71,   70) (  64,   52) (  88,   56)
          (  58,   68) (  69,   68) (  70,   63) (  75,   66) (  75,   67) (  47,   85) (  81,   52) (  77,   58) (  51,   84) (  86,   75)
          (  71,   63) (  80,   76) (  57,   56) (  70,   67) (  66,   77) (  76,   68) (  77,   68) (  76,   49) (  64,   65) (  82,   76)
          (  43,   66) (  57,   70) (  77,   71) (  65,   62) (  74,   84) (  78,   85) (  61,   70) (  77,   65) (  47,   62) (  73,   65)
          (  75,   73) (  56,   60) (  78,   65) (  57,   77) (  67,   71) (  73,   65) (  40,   64) (  83,   61) (  53,   65) (  74,   84)
          (  64,   70) (  56,   57) (  97,   67) (  48,   61) (  77,   61) (  72,   78) (  47,   66) (  81,   69) (  73,   69) (  73,   65)
          (  53,   63) (  62,   75) (  78,   76) (  67,   65) (  88,   85) (  49,   66) (  75,   70) (  62,   80) (  72,   65) (  63,   66)
          (  88,   87) (  50,   71) (  62,   72) (  90,   84) (  58,   58) (  94,   78) (  63,   66) (  66,   58) (  78,   89) (  67,   59)
          (  32,   69) ( 107,   68) (  57,   69) (  63,   77) (  75,   71) (  60,   70) (  66,   66) (  59,   52) (  99,   72) (  71,   70)
          (  53,   78) (  68,   76) (  89,   67) (  68,   66) (  39,   60) (  82,   87) (  48,   44) (  82,   87) (  70,   71) (  59,   75)
          (  71,   53) (  82,   78) (  77,   69) (  78,   75) (  63,   66) (  66,   66) (  62,   63) (  69,   82) (  66,   59) (  75,   58)
          (  62,   75) (  66,   61) (  63,   64) (  70,   47) (  42,   70) (  96,   64) (  79,   57) (  45,   85) (  52,   60) (  79,   70)
          (  74,   58) (  50,   60) (  76,   67) (  88,   77) (  77,   70) (  48,   50) (  88,   81) (  56,   73) (  65,   72) (  86,   58)
          (  73,   72) (  72,   71) (  55,   70) (  71,   79) (  72,   69) (  74,   76) (  54,   76) (  58,   72) (  74,   70) (  72,   55)
          (  59,   82) (  54,   81) (  96,   75) (  55,   66) (  82,   68) (  57,   74) (  77,   69) (  68,   71) (  66,   72) (  73,   82)
          (  56,   62) (  79,   59) (  78,   63) (  66,   72) (  66,   59) (  56,   73) (  74,   77) (  88,   51) (  47,   60) (  64,   73)
          (  74,   66) (  46,   60) (  67,   65) (  77,   59) (  78,   71) (  67,   76) (  68,   79) (  50,   64) (  70,   65) (  77,   63)
          (  39,   66) (  81,   71) (  57,   68) (  40,   85) (  89,   69) (  74,   73) (  37,   57) ( 112,   76) (  57,   57) (  75,   72)
          (  48,   73) (  81,   76) (  55,   61) (  80,   72) (  88,   64) (  58,   70) (  67,   81) (  60,   77) (  75,   67) (  65,   81)
          (  75,   81) (  67,   60) (  61,   70) (  93,   75) (  48,   64) (  81,   68) (  72,   67) (  76,   64) (  56,   67) (  81,   75)
          (  83,   72) (  32,   69) (  90,   71) (  37,   57) (  82,   80) (  85,   77) (  68,   51) (  64,   65) (  59,   46) (  70,   67)
          (  74,   66) (  72,   69) (  57,   77) (  74,   72) (  90,   69) (  39,   56) (  76,   58) (  64,   77) (  82,   71) (  59,   61)
          (  97,   70) (  62,   71) (  64,   73) (  72,   62) (  66,   76) (  61,   79) (  57,   67) (  88,   70) (  72,   83) (  56,   62)
         
node   6 sent_total  47179  recv_total  47126

node   7  (   0,    0) (   1,    0) (   0,    0) (   0,    4) (  44,   21) (  46,   33) (  76,   48) ( 102,   83) ( 110,   99) (  71,   80)
          (  72,   78) (  88,  102) (  86,   88) (  85,   74) (  79,   98) ( 114,   94) (  47,   59) ( 105,   85) (  92,   69) (  89,   80)
          (  97,   92) (  61,   77) (  88,   85) ( 104,   77) ( 104,   94) (  73,   75) (  83,   73) (  89,   70) (  74,   77) ( 104,   86)
          (  81,   72) (  99,   99) (  95,   79) ( 109,  108) (  85,   70) ( 102,   85) (  61,   70) (  69,   95) (  90,   76) (  93,   81)
          (  62,   76) (  76,   85) (  76,   85) (  82,   83) (  98,   79) (  88,   87) (  66,   78) (  89,   94) (  72,   88) ( 101,   94)
          (  85,   85) (  91,   95) (  76,   81) (  85,   73) (  70,   72) (  83,   65) (  68,   71) (  81,   77) (  77,   72) (  73,   78)
          (  68,   64) (  73,  109) (  77,   67) (  76,   63) (  58,   79) (  96,   81) (  36,   64) (  98,   63) (  63,   76) (  90,   68)
          (  65,   79) (  78,   80) (  71,   85) (  87,   79) (  66,   77) (  85,   87) (  68,   70) ( 105,   80) (  51,   67) ( 105,   85)
          (  63,   76) (  92,   87) (  70,   69) (  91,   63) (  55,   76) (  85,   88) ( 102,   78) (  50,   70) (  95,   78) (  70,   61)
          (  50,   71) (  91,   86) (  67,   62) (  82,   78) (  69,   76) (  81,   72) (  93,   88) (  58,   81) ( 105,   73) (  73,   87)
          (  84,   84) (  72,   85) (  67,   55) (  63,   41) (  60,   57) (  76,   41) (  73,   75) (  70,   87) (  76,   52) (  78,   61)
          (  51,   65) (  68,   61) (  98,   53) (  72,   54) (  61,   69) (  70,   59) (  79,   49) (  43,   50) ( 103,   70) (  50,   62)
          (  53,   67) (  65,   54) (  79,   57) (  46,   74) (  73,   69) (  44,   55) (  66,   61) (  52,   64) (  80,   66) (  83,   68)
          (  50,   59) (  62,   68) (  63,   65) (  60,   56) (  53,   58) (  61,   60) (  64,   63) (  83,   61) (  42,   62) (  68,   57)
          (  73,   71) (  42,   62) (  81,   59) (  62,   53) (  54,   53) (  40,   75) (  67,   62) (  28,   50) (  92,   63) (  53,   67)
          (  50,   69) (  60,   59) (  68,   68) (  59,   69) (  64,   66) (  73,   69) (  52,   60) (  72,   64) (  72,   53) (  49,   72)
          (  44,   51) (  96,   73) (  67,   64) (  54,   62) (  49,   52) (  82,   70) (  57,   47) (  60,   64) (  52,   53) (  73,   71)
          (  59,   57) (  71,   73) (  50,   62) (  62,   43) (  73,   69) (  67,   59) (  56,   56) (  64,   56) (  67,   66) (  88,   64)
          (  47,   69) (  57,   69) (  70,   61) (  48,   39) (  89,   78) (  59,   51) (  33,   77) (  82,   62) (  57,   59) (  74,   57)
          (  40,   59) (  69,   63) (  80,   54) (  35,   47) (  76,   63) (  71,   63) (  66,   75) (  62,   60) (  61,   58) (  49,   53)
          (  77,   60) (  53,   74) (  54,   66) (  56,   57) (  70,   56) (  74,   56) (  53,   67) (  34,   59) (  63,   60) (  86,   58)
          (  46,   56) (  49,   54) (  52,   63) (  76,   72) (  61,   81) (  69,   75) (  42,   64) (  65,   46) (  59,   66) (  68,   59)
          (  48,   66) (  50,   52) (  76,   72) (  46,   65) (  48,   57) (  58,   52) (  79,   75) (  34,   55) (  73,   62) (  67,   65)
          (  77,   57) (  40,   67) (  69,   67) (  67,   51) (  66,   63) (  52,   69) (  85,   59) (  44,   59) (  47,   58) (  68,   60)
          (  52,   58) (  71,   70) (  87,   59) (  44,   60) (  48,   63) (  50,   69) (  69,   63) (  69,   77) (  37,   58) (  72,   60)
          (  48,   54) (  58,   58) (  61,   55) (  61,   64) (  67,   46) (  67,   65) (  69,   58) (  60,   62) (  67,   69) (  66,   68)
          (  84,   65) (  66,   60) (  45,   58) (  51,   59) (  81,   67) (  81,   61) (  21,   55) (  89,   72) (  64,   55) (  54,   49)
          (  63,   71) (  70,   59) (  47,   54) (  72,   66) (  51,   49) (  67,   66) (  87,   67) (  54,   59) (  54,   58) (  69,   56)
          (  45,   59) (  75,   67) (  88,   81) (  21,   57) (  71,   66) (  58,   75) (  52,   57) (  67,   59) (  51,   49) (  65,   51)
          (  58,   66) (  72,   57) (  71,   68) (  37,   57) (  83,   74) (  58,   56) (  58,   55) (  50,   54) (  71,   75) (  60,   43)
          (  69,   63) (  57,   58) (  67,   55) (  80,   83) (  70,   68) (  72,   79) (  79,   63) (  79,   80) (  39,   55) (  73,   75)
          (  66,   77) (  53,   70) (  83,   72) (  79,   68) (  33,   60) (  76,   55) (  75,   61) (  77,   78) (  68,   72) (  94,   83)
          (  64,   61) (  43,   53) (  74,   59) (  94,   58) (  56,   56) (  71,   52) (  58,   86) (  74,   61) (  64,   76) (  66,   65)
          (  73,   75) (  72,   68) (  57,   87) (  67,   61) (  62,   87) (  85,   73) (  46,   68) (  90,   66) (  81,   90) (  41,   51)
          (  79,   76) (  68,   62) (  50,   61) (  80,   73) (  78,   67) (  74,   59) (  63,   88) (  71,   70) (  68,   68) (  48,   72)
          (  91,   64) (  47,   56) (  50,   79) (  79,   70) (  90,   60) (  54,   65) (  68,   67) (  55,   74) (  46,   67) (  95,   78)
          (  74,   58) (  52,   56) (  64,   71) (  98,   69) (  43,   83) (  84,   77) (  72,   72) (  76,   67) (  42,   61) ( 111,   75)
          (  73,   67) (  57,   69) (  65,   92) (  47,   66) (  76,   65) (  54,   71) (  88,   62) (  65,   62) (  62,   80) (  41,   60)
          (  72,   71) (  71,   65) (  53,   73) (  78,   79) (  90,   65) (  45,   53) (  64,   67) (  74,   61) (  80,   66) (  77,   74)
          (  58,   72) (  69,   91) (  77,   61) (  46,   70) (  77,   71) (  74,   67) (  63,   68) (  87,   66) (  72,   72) (  38,   76)
          (  91,   62) (  40,   58) (  72,   75) (  77,   56) (  79,   87) (  59,   53) (  75,   73) (  78,   63) (  55,   59) (  56,   62)
          (  96,   70) (  55,   63) (  65,   78) (  63,   75) (  77,   55) (  55,   72) (  90,   68) (  62,   66) (  84,   77) (  64,   50)
          (  64,   73) (  82,   82) (  55,   69) (  71,   72) (  61,   69) (  64,   65) (  75,   80) (  67,   63) (  70,   56) (  54,   65)
          (  72,   55) (  71,   74) (  78,   76) (  58,   54) (  94,   88) (  47,   67) (  60,   68) (  79,   83) (  63,   69) (  62,   78)
          (  74,   60) (  37,   59) (  95,   59) (  63,   68) (  71,   82) (  55,   64) (  72,   69) (  75,   67) (  68,   72) (  64,   69)
          (  88,   64) (  76,   79) (  58,   59) (  59,   76) (  64,   78) (  84,   63) (  83,   73) (  56,   73) (  65,   66) (  74,   86)
          (  22,   53) ( 104,   68) (  62,   59) (  56,   66) (  75,   64) (  58,   50) (  69,   68) (  63,   63) (  73,   82) (  39,   61)
          ( 112,   63) (  55,   60) (  67,   59) (  66,   72) (  75,   75) (  63,   83) (  64,   65) (  72,   81) (  40,   65) (  79,   80)
          (  79,   74) (  77,   61) (  61,   80) (  42,   67) (  88,   70) (  54,   95) (  71,   58) (  66,   90) (  87,   69) (  56,   63)
          (  73,   67) (  64,   87) (  82,   66) (  81,   72) (  63,   73) (  74,   75) (  58,   66) (  76,   68) (  69,   68) (  80,   84)
          (  66,   83) (  40,   55) (  68,   58) (  84,   78) (  74,   67) (  73,   70) (  65,   65) (  69,   63) (  69,   52) (  63,   61)
          (  58,   66) (  80,   72) (  65,   71) (  49,   71) (  75,   71) (  75,   59) (  88,   70) (  78,   68) (  74,   78) (  60,   74)
          (  73,   74) (  55,   71) (  82,   70) (  67,   72) (  79,   70) (  65,   59) (  91,   84) (  64,   80) (  48,   62) (  98,   72)
          (  76,   85) (  61,   59) (  53,   72) (  78,   69) (  56,   53) (  63,   54) (  67,   66) (  47,   71) (  74,   64) (  50,   59)
          (  61,   58) (  55,   69) (  70,   68) (  84,   63) (  71,   68) (  72,   65) (  67,   76) (  78,   72) (  54,   67) (  85,   74)
          (  60,   70) (  67,   62) (  60,   73) (  89,   70) (  65,   84) (  68,   62) (  65,   78) (  77,   72) (  65,   81) (  54,   63)
          (  72,   75) (  68,   63) (  58,   54) (  71,   80) (  90,   69) (  47,   57) (  78,   73) (  73,   67) (  60,   57) (  57,   79)
          (  69,   60) (  89,   66) (  42,   59) (  80,   69) (  76,   68) (  70,   58) (  73,   73) (  57,   58) (  87,   71) (  74,   67)
          (  64,   87) (  87,   80) (  66,   63) (  60,   62) (  71,   73) (  58,   48) (  92,   78) (  73,   77) (  58,   77) (  85,   67)
          (  66,   57) (  71,   69) (  63,   65) (  70,   53) (  70,   74) (  79,   77) (  57,   58) (  64,   73) (  61,   56) (  73,   67)
          (  54,   65) (  70,   53) (  74,   66) (  70,   67) (  59,   81) (  84,   56) (  64,   73) (  62,   61) (  55,   63) ( 105,   59)
          (  78,   71) (  70,   58) (  57,   76) (  75,   68) (  70,   59) (  57,   76) (  72,   55) (  55,   62) (  74,   63) (  58,   69)
          (  73,   64) (  67,   63) (  68,   70) (  57,   76) (  82,   65) (  74,   75) (  63,   72) (  32,   56) (  82,   69) (  56,   78)
          (  76,   56) (  58,   60) (  72,   63) (  53,   61) (  73,   59) ( 100,   73) (  57,   70) (  78,   76) (  51,   69) (  76,   68)
          (  87,   89) (  71,   64) (  72,   77) (  49,   65) (  67,   59) (  56,   63) (  54,   53) (  83,   87) (  79,   70) (  53,   82)
          (  74,   76) (  56,   50) (  79,   71) (  45,   54) ( 101,   86) (  64,   72) (  69,   64) (  65,   61) (  72,   74) (  74,   75)
          (  85,   68) (  75,   85) (  68,   74) (  66,   61) (  60,   62) (  90,   66) (  64,   75) (  60,   75) (  75,   76) (  60,   60)
          (  67,   81) (  76,   70) (  47,   70) (  99,   59) (  73,   69) (  59,   69) (  50,   69) ( 102,   70) (  55,   65) (  70,   71)
          (  47,   71) (  55,   59) (  81,   77) (  79,   68) (  70,   71) (  80,   81) (  64,   68) (  58,   62) (  59,   67) (  74,   67)
          (  69,   69) (  88,   56) (  38,   72) (  94,   62) (  58,   68) (  51,   62) (  77,   57) (  89,   70) (  68,   81) (  76,   65)
         
node   7 sent_total  47567  recv_total  47172

node   8  (   0,    0) (   1,    0) (   0,    0) (   0,    2) (  12,   15) (  55,   21) (  75,   36) ( 100,   74) (  73,   82) (  63,   79)
          (  88,   79) ( 108,   85) (  42,   64) (  96,   78) (  91,   86) (  82,   77) (  90,   92) (  71,   85) (  96,   80) (  93,   80)
          (  61,   93) (  82,   73) (  64,   78) (  94,   87) (  75,  111) (  63,   97) (  94,   94) ( 108,   99) (  91,   91) (  43,   91)
          ( 124,   92) (  93,   96) (  68,   75) (  90,   98) (  88,   64) (  88,  109) (  82,   73) (  98,   89) (  81,   70) (  99,   80)
          (  52,   87) ( 102,   94) (  81,   75) ( 100,   93) (  94,   84) (  92,   88) (  64,   92) (  86,   94) ( 117,   88) (  81,   80)
          (  78,   93) (  80,   84) ( 104,   88) (  50,   75) (  98,   79) (  51,   86) (  68,   64) (  58,   72) (  62,   69) (  64,   70)
          ( 100,   79) (  50,   76) (  93,   69) (  73,   67) (  59,   69) (  57,   77) ( 100,   83) (  69,   68) (  71,   67) (  75,   78)
          (  64,   71) (  95,   83) (  81,   77) (  60,   93) ( 105,   85) (  70,   68) (  70,  100) (  73,   61) (  70,   73) (  91,   81)
          (  74,   69) (  71,   62) (  81,   87) (  80,   65) (  80,   65) (  75,   79) (  86,   74) (  70,   84) (  64,   64) (  94,   82)
          (  76,   67) (  72,   97) (  84,   80) (  78,   81) (  96,   95) (  68,   71) (  84,   79) (  59,   68) (  72,   64) (  84,   91)
          (  78,   85) ( 102,   77) (  59,   67) (  82,   51) (  58,   63) (  56,   67) (  84,   59) (  61,   53) (  53,   61) (  81,   49)
          (  59,   63) (  74,   60) (  68,   61) (  68,   50) (  80,   59) (  65,   54) (  47,   51) (  77,   71) (  40,   59) (  92,   61)
          (  40,   65) ( 108,   63) (  79,   59) (  55,   85) (  37,   51) (  76,   63) (  76,   50) (  44,   57) (  61,   55) (  65,   67)
          (  60,   58) (  53,   57) (  58,   54) (  52,   79) (  57,   50) (  73,   69) (  43,   49) (  56,   55) (  64,   69) (  59,   47)
          (  68,   63) (  46,   60) (  60,   61) (  35,   65) (  81,   65) (  57,   50) (  66,   56) (  49,   54) (  69,   61) (  66,   54)
          (  46,   74) (  52,   74) (  72,   75) (  66,   51) (  57,   61) (  51,   69) (  58,   58) (  67,   68) (  57,   51) (  52,   70)
          (  66,   55) (  58,   54) (  56,   64) (  58,   65) (  61,   53) (  55,   63) (  66,   79) (  79,   66) (  63,   46) (  58,   77)
          (  43,   61) (  59,   63) (  80,   75) (  57,   53) (  69,   73) (  41,   56) (  68,   69) (  55,   65) (  54,   55) (  39,   68)
          (  70,   79) (  65,   43) (  70,   60) (  67,   63) (  33,   43) (  85,   81) (  74,   55) (  47,   50) (  73,   61) (  49,   63)
          (  69,   54) (  48,   69) (  59,   49) (  42,   54) (  99,   82) (  47,   58) (  83,   56) (  60,   66) (  71,   71) (  36,   64)
          (  77,   56) (  72,   60) (  79,   66) (  43,   65) (  61,   60) (  62,   57) (  53,   68) (  70,   81) (  64,   61) (  73,   67)
          (  28,   52) (  72,   77) (  51,   48) (  63,   47) (  57,   60) (  73,   69) (  47,   56) (  40,   40) (  75,   61) (  57,   53)
          (  59,   55) (  43,   51) (  57,   51) (  85,   57) (  15,   48) (  64,   61) (  51,   52) (  62,   60) (  63,   50) (  55,   61)
          (  62,   48) (  49,   61) (  74,   68) (  58,   46) (  67,   54) (  63,   76) (  69,   60) (  61,   53) (  40,   63) (  93,   69)
          (  79,   80) (  30,   60) ( 105,   69) (  27,   48) (  82,   60) (  71,   56) (  63,   64) (  50,   57) (  59,   72) (  70,   53)
          (  75,   60) (  35,   68) (  82,   51) (  51,   70) (  59,   62) (  64,   68) (  54,   52) (  89,   66) (  57,   55) (  48,   74)
          (  61,   53) (  67,   74) (  71,   57) (  64,   68) (  54,   72) (  59,   74) (  43,   48) (  50,   56) (  69,   63) (  54,   55)
          (  78,   69) (  84,   59) (  33,   59) (  84,   72) (  56,   55) (  54,   69) (  52,   74) (  71,   73) (  55,   70) (  74,   55)
          (  62,   59) (  58,   57) (  63,   55) (  62,   56) (  72,   67) (  49,   61) (  73,   59) (  45,   61) (  53,   70) (  85,   56)
          (  47,   61) (  54,   51) (  83,   60) (  65,   72) (  57,   61) (  46,   59) (  84,   52) (  80,   55) (  73,   82) (  44,   54)
          (  44,   45) (  88,   53) (  61,   54) (  64,   79) (  73,   63) (  75,   83) (  63,   83) (  62,   79) (  67,   61) (  89,   66)
          (  65,   62) (  75,   79) (  41,   71) (  90,   67) (  73,   59) (  46,   62) (  78,   55) (  61,   81) (  68,   75) (  58,   55)
          (  59,   72) (  81,   63) (  69,   69) (  72,   68) (  52,   81) (  75,   60) (  53,   64) (  77,   54) (  47,   82) (  91,   51)
          (  58,   71) (  58,   78) (  66,   70) (  65,   54) (  65,   73) (  65,   66) (  87,   70) (  84,   70) (  34,   66) (  88,   60)
          (  76,   66) (  82,   81) (  53,   56) (  46,   64) (  71,   67) (  70,   62) (  64,   80) (  55,   65) (  68,   58) (  66,   76)
          (  72,   59) (  40,   54) (  81,   81) (  72,   65) (  66,   75) (  55,   53) (  80,   72) (  49,   71) (  73,   84) (  63,   74)
          (  70,   71) (  72,   64) (  65,   73) (  81,   74) (  73,   74) (  65,   71) (  49,   69) (  70,   73) (  73,   62) (  68,   72)
          (  94,   63) (  63,   71) (  39,   67) ( 102,   66) (  60,   58) (  70,   84) (  62,   55) (  78,   61) (  46,   70) (  75,   72)
          (  61,   69) (  71,   70) (  64,   60) (  77,   78) (  47,   59) (  80,   68) (  95,   71) (  40,   55) (  68,   64) (  89,   73)
          (  94,   79) (  49,   68) (  83,   58) (  57,   81) (  85,   67) (  64,   65) (  67,   50) (  79,   67) (  42,   57) (  83,   80)
          (  67,   53) (  67,   60) (  70,   82) (  65,   55) (  67,   51) (  60,   48) (  65,   66) (  52,   65) (  71,   58) (  65,   70)
          (  65,   67) (  97,   68) (  68,   64) (  65,   78) (  72,   60) (  59,   67) (  75,   61) (  64,   64) (  89,   62) (  45,   66)
          (  67,   65) (  55,   71) (  96,   88) (  65,   69) (  53,   80) (  57,   62) (  93,   97) (  46,   60) (  71,   69) (  65,   54)
          (  90,   66) (  51,   63) (  54,   60) (  89,   61) (  66,   70) (  71,   53) (  33,   64) (  81,   66) (  74,   66) (  67,   67)
          (  44,   63) (  54,   71) (  89,   73) (  46,   75) (  88,   76) (  74,   60) (  45,   66) (  89,   66) (  56,   75) (  59,   83)
          (  59,   71) (  60,   69) (  69,   58) (  81,   74) (  59,   69) (  82,   77) (  70,   71) (  64,   71) (  65,   75) (  54,   74)
          (  80,   54) (  78,   68) (  79,   58) (  60,   65) (  79,   70) (  42,   71) (  69,   67) (  72,   60) (  71,   61) (  69,   72)
          (  63,   71) (  59,   71) (  66,   58) (  71,   60) (  70,   66) (  86,   72) (  88,   71) (  57,   74) (  98,   84) (  73,   57)
          (  56,   88) (  80,   67) (  63,   66) (  75,   74) (  65,   60) (  53,   69) (  91,   61) (  46,   66) (  73,   82) (  71,   66)
          (  60,   82) (  90,   64) (  66,   70) (  54,   72) (  82,   91) (  64,   71) (  50,   69) (  65,   69) (  77,   59) (  59,   51)
          (  80,   77) (  59,   67) (  57,   70) (  67,   46) (  59,   55) (  60,   75) (  53,   59) (  84,   70) (  72,   81) (  73,   61)
          (  77,   83) (  82,   80) (  76,   47) (  63,   62) (  84,   79) (  55,   63) (  82,   67) (  59,   78) (  68,   63) (  78,   68)
          (  54,   69) (  70,   56) (  64,   61) (  60,   63) (  64,   62) (  90,   88) (  65,   64) (  73,   51) (  69,   63) (  59,   47)
          (  78,   68) (  90,   81) (  44,   60) (  66,   66) (  72,   60) (  49,   57) (  75,   72) (  66,   63) (  92,   78) (  62,   68)
          (  60,   62) (  85,   74) (  70,   69) (  69,   75) (  72,   70) (  55,   70) (  74,   62) (  82,   60) (  53,   68) (  57,   80)
          (  81,   62) (  82,   66) (  41,   55) (  99,   71) (  34,   68) (  96,   66) (  59,   67) (  60,   68) (  59,   74) (  79,   66)
          (  61,   60) (  74,   72) (  52,   44) ( 102,   68) (  57,   63) (  63,   71) (  53,   63) (  75,   67) (  74,   58) (  68,   76)
          (  73,   65) (  74,   85) (  75,   70) (  86,   75) (  56,   73) (  82,   65) (  54,   67) (  79,   77) (  83,   83) (  72,   57)
          (  66,   69) (  78,   64) (  67,   81) (  66,   79) (  66,   63) (  68,   60) (  83,   66) (  44,   75) (  85,   57) (  89,   73)
          (  39,   61) (  92,   76) (  77,   74) (  66,   89) (  49,   82) (  45,   79) (  89,   61) (  59,   73) (  56,   61) (  94,   77)
          (  66,   61) (  72,   61) (  67,   83) (  78,   73) (  58,   75) (  57,   57) (  78,   79) (  86,   64) (  43,   64) (  83,   70)
          (  74,   65) (  77,   63) (  61,   66) (  59,   73) (  81,   62) (  71,   74) (  76,   63) (  52,   54) (  72,   65) (  64,   82)
          (  70,   62) (  64,   73) (  72,   63) (  72,   69) (  62,   60) (  82,   71) (  53,   58) (  54,   66) (  72,   80) (  63,   69)
          (  66,   68) (  83,   73) (  61,   67) (  48,   46) (  69,   75) (  75,   70) (  62,   64) (  83,   79) (  88,   77) (  41,   61)
          (  75,   84) (  67,   72) (  56,   60) (  91,   46) (  63,   70) (  59,   59) (  84,   74) (  68,   64) (  75,   53) (  64,   80)
          (  56,   60) (  79,   80) (  59,   65) (  74,   69) (  71,   75) (  66,   94) (  66,   80) (  54,   62) (  72,   65) (  72,   61)
          (  56,   66) (  82,   82) (  66,   67) (  77,   79) (  69,   70) (  56,   58) (  94,   74) (  55,   69) (  64,   82) (  61,   64)
          (  66,   67) (  81,   68) (  41,   61) ( 109,   90) (  40,   61) (  63,   54) (  82,   65) (  49,   78) (  87,   72) (  55,   53)
          (  72,   66) (  83,   70) (  75,   64) (  60,   81) (  74,   78) (  56,   63) (  84,   94) (  48,   69) (  83,   88) (  58,   70)
          (  58,   53) (  95,   74) (  63,   74) (  46,   64) ( 116,   67) (  57,   63) (  82,   63) (  50,   66) (  82,   73) (  54,   70)
         
node   8 sent_total  47201  recv_total  46953

node   9  (   0,    0) (   0,    0) (   1,    0) (   0,    0) (   0,    1) (  55,   23) ( 102,   47) (  89,   72) (  78,   71) (  78,   88)
          (  98,   88) (  75,   80) ( 107,  108) (  66,   75) (  83,   92) (  84,   89) ( 108,   96) (  81,   88) (  84,  107) (  89,   80)
          (  85,   95) (  90,   90) (  69,   94) (  92,   79) (  91,   88) (  93,   92) (  93,   76) ( 121,   72) (  60,  103) (  96,   85)
          (  84,   74) (  80,  101) (  99,   76) (  86,   81) (  83,   88) ( 102,   98) (  69,   89) (  65,   74) ( 105,   94) (  79,   73)
          (  71,   80) (  83,   86) ( 102,   85) (  67,   81) (  63,   87) (  92,   93) ( 117,   78) (  58,   76) (  99,   95) (  45,   74)
          ( 117,   96) (  82,   78) (  88,   84) (  41,   72) (  78,   62) (  80,   78) (  55,   66) (  74,   79) (  57,   69) (  99,   79)
          (  84,   68) (  82,   79) (  42,   71) ( 120,   75) (  51,   71) (  77,   82) (  69,   65) (  74,   56) (  67,   66) (  77,   63)
          (  80,   85) (  51,   64) ( 101,   81) (  58,   70) (  62,   74) ( 101,   65) (  56,   81) (  74,   69) (  61,   93) (  71,   73)
          (  54,   77) (  90,   87) (  82,   71) (  74,   67) (  78,   74) (  67,   83) (  81,   68) (  67,   66) (  75,   90) (  92,   83)
          (  98,   82) (  68,   81) (  81,   82) (  63,   67) (  73,   62) (  61,   79) ( 100,   80) (  58,   84) (  86,   79) (  48,   75)
          ( 103,   77) (  81,   81) (  60,   82) (  85,   56) (  38,   45) (  83,   67) (  71,   61) (  88,   59) (  59,   59) (  41,   52)
          ( 110,   61) (  56,   60) (  58,   66) (  89,   55) (  50,   57) (  79,   56) (  70,   54) (  69,   59) (  51,   67) (  64,   54)
          (  80,   70) (  57,   64) (  57,   58) (  68,   79) (  65,   49) (  55,   52) (  61,   58) (  65,   61) (  72,   58) (  57,   60)
          (  60,   60) (  53,   49) (  54,   52) (  80,   75) (  39,   52) (  54,   62) (  69,   67) (  53,   63) (  71,   83) (  40,   53)
          (  62,   54) (  68,   54) (  39,   39) (  68,   64) (  72,   52) (  57,   61) (  66,   73) (  73,   53) (  38,   53) (  79,   55)
          (  67,   52) (  84,   71) (  47,   56) (  58,   54) (  63,   52) (  56,   49) (  90,   62) (  42,   57) (  76,   54) (  53,   71)
